"","OTU.ID","hit","size","GC"
"3154","Zotu12908",2,1.17427,33.7
"3155","Zotu12909",1,2.74396,54
"3156","Zotu1291",5,7.38239,67.4958
"3157","Zotu12910",3,3.10278,40.8
"3158","Zotu12911",4,3.03037,42.4363
"3159","Zotu12912",4,3.03037,42.4363
"3160","Zotu12913",2,3.18796,63.5
"3161","Zotu12914",2,9.44631,69.5
"3162","Zotu12915",5,8.999045,67.4
"3163","Zotu12916",2,2.48511,40.9697
"3164","Zotu12917",3,2.43891,34.8
"3165","Zotu12918",1,7.48031,67.2
"3166","Zotu12919",1,4.49088,57.3
"3167","Zotu1292",1,4.75753,59.2
"3168","Zotu12920",1,2.57443,49.1
"3169","Zotu12921",2,5.17909,65.1
"3170","Zotu12922",2,5.03481333333333,74.799895063968
"3171","Zotu12923",13,6.63234,50.8
"3172","Zotu12924",1,4.03761,65.487
"3173","Zotu12925",2,7.47921,72.6409
"3174","Zotu12926",3,3.80858,37.4
"3175","Zotu12927",1,6.52703,50.1107
"3176","Zotu12928",6,4.89768,35.7
"3177","Zotu12929",1,6.44369,55
"3178","Zotu1293",2,2.832805,72.3506298527431
"3179","Zotu12930",8,9.75569,62.2672
"3180","Zotu12931",1,3.42173,70.7
"3181","Zotu12932",2,3.25440026315789,72.8672079964204
"3182","Zotu12933",3,7.69885,60.8944
"3183","Zotu12934",8,3.34491,47.6
"3184","Zotu12935",2,7.47921,72.6409
"3185","Zotu12936",1,1.11842,27.4
"3186","Zotu12937",2,4.001,61.3
"3187","Zotu12938",1,4.03761,65.487
"3188","Zotu12939",2,9.44631,69.5
"3189","Zotu1294",1,3.45829,68.1
"3190","Zotu12940",1,0.656917,34.6
"3191","Zotu12941",3,9.59031,64.0943183275619
"3192","Zotu12942",4,12.3497,68.5
"3193","Zotu12943",8,8.816775,51.6948914427328
"3194","Zotu12945",3,7.81141,43.1
"3195","Zotu12946",1.6,3.743098,50.111661944197
"3196","Zotu12947",1,3.42173,70.7
"3197","Zotu12949",1,5.97161,60.3
"3198","Zotu1295",1,5.12034,73.3
"3199","Zotu12950",1,4.05989,57.8
"3200","Zotu12951",1.75,4.67593,70.795864138257
"3201","Zotu12952",2,9.53209,63.0023
"3202","Zotu12953",2,5.03481333333333,74.799895063968
"3203","Zotu12954",2,4.44318,66.2
"3204","Zotu12955",1,2.74695,69.9
"3205","Zotu12956",3,11.3881,68.7
"3206","Zotu12957",1,6.46898,70.5
"3207","Zotu12958",4,6.80014,72.8
"3208","Zotu12959",2,5.23176,60.8
"3209","Zotu1296",1,4.75753,59.2
"3210","Zotu12960",2,9.44631,69.5
"3211","Zotu12961",4,3.20605,57.4
"3212","Zotu12962",2,3.668285,65.1888028552852
"3213","Zotu12963",4.5,3.173755,63.0430458557765
"3214","Zotu12965",9,8.87993,50.6
"3215","Zotu12966",1,4.49088,57.3
"3216","Zotu12967",6,4.67457,47.6483
"3217","Zotu12968",2,5.23176,60.8
"3218","Zotu12969",2,5.63188,51.8
"3219","Zotu1297",1,4.58624,62.2
"3220","Zotu12970",1,6.92226,61.7
"3221","Zotu12971",2,5.17909,65.1
"3222","Zotu12972",1,6.21396,60.3
"3223","Zotu12973",4,14.5576,71.7
"3224","Zotu12974",3,3.10278,40.8
"3225","Zotu12975",1,1.68651,55
"3226","Zotu12976",1,2.57443,49.1
"3227","Zotu12977",1,3.02287,68.7
"3228","Zotu12978",6,2.7511,41.6
"3229","Zotu12979",1,5.87917,45.7958
"3230","Zotu1298",1,3.80869,59.7
"3231","Zotu12980",3,3.07238,39
"3232","Zotu12981",4,12.1915,66.1
"3233","Zotu12982",1,5.87917,45.7958
"3234","Zotu12983",4,2.70184,45.4
"3235","Zotu12984",3,9.59031,64.0943183275619
"3236","Zotu12986",1,8.19389,63.5
"3237","Zotu12987",2,9.44631,69.5
"3238","Zotu12988",5,4.4753525,47.1928974309845
"3239","Zotu12989",2,7.76781,55.3
"3240","Zotu1299",1,4.49088,57.3
"3241","Zotu12990",2,3.85187,58.9
"3242","Zotu12991",1,1.22228,38.3
"3243","Zotu12992",9,7.59974,67.6272
"3244","Zotu12993",1,3.42173,70.7
"3245","Zotu12994",2,3.36878,62.7
"3246","Zotu12995",1,3.32643,58.9
"3247","Zotu12996",4,5.81156,52.0994
"3248","Zotu12997",10,4.80306,28.7388
"3249","Zotu12998",1.66666666666667,3.78189,49.1284178457508
"3250","Zotu12999",1,2.55748,65.2
"3251","Zotu130",2,4.44318,66.2
"3252","Zotu1300",1.25,3.25712,64.6863488296409
"3253","Zotu13000",6,9.4387,71.5666726879761
"3254","Zotu13001",1,5.52803,37.9
"3255","Zotu13002",3.82352941176471,9.41943352941177,69.2327541052956
"3256","Zotu13003",7,4.02809,52.6
"3257","Zotu13004",1,6.61866,66.5
"3258","Zotu13005",1,7.48031,67.2
"3259","Zotu13006",3,4.601065,38.5605966227384
"3260","Zotu13007",1,2.05090357142857,42.645693140062
"3261","Zotu13009",1,3.46455,65.1
"3262","Zotu1301",2,4.48862,72.1
"3263","Zotu13011",2,5.32199,62.2
"3264","Zotu13012",2,4.42246,61.7858
"3265","Zotu13013",1,4.81075,57.3
"3266","Zotu13014",1,3.42496,62.8
"3267","Zotu13015",3.5,2.73464,39.0310531607451
"3268","Zotu13016",5,6.46034833333333,72.1649345329935
"3269","Zotu13017",1,2.89704,50.7938
"3270","Zotu13018",2,8.77165,47.0706
"3271","Zotu13019",2,3.768645,60.9001979049057
"3272","Zotu1302",5,9.59519,72.4868350581489
"3273","Zotu13020",1,3.46725,61.7
"3274","Zotu13021",1,6.61866,66.5
"3275","Zotu13023",2,8.24139,50.9
"3276","Zotu13024",1,3.11464,62.2
"3277","Zotu13025",2,2.83319,47.8174
"3278","Zotu13026",1,3.96994,57.3
"3279","Zotu13027",2,4.001,61.3
"3280","Zotu13028",1,5.65037,58.4
"3281","Zotu13029",2,9.53209,63.0023
"3282","Zotu1303",3,4.050985,60.053975666412
"3283","Zotu13030",2.75,3.78102,68.0044530311926
"3284","Zotu13031",1,4.15577,42.1
"3285","Zotu13032",5,7.38239,67.4958
"3286","Zotu13033",2,2.81797,37.9836
"3287","Zotu13034",1,5.11965,40.2
"3288","Zotu13035",2.5,5.215635,58.8612657902633
"3289","Zotu13036",1,6.61866,66.5
"3290","Zotu13037",3,11.3881,68.7
"3291","Zotu13038",1,5.87917,45.7958
"3292","Zotu13039",2,3.24621,64
"3293","Zotu1304",1,0.891118428571429,48.8091244245394
"3294","Zotu13040",1,2.28735,51.9
"3295","Zotu13041",1,0.9174618,49
"3296","Zotu13042",5,6.44369,55
"3297","Zotu13043",1,5.35867,50.6578
"3298","Zotu13044",3.5,2.73464,39.0310531607451
"3299","Zotu13045",2,3.415575,36.6998490191256
"3300","Zotu13046",1,3.34046,64.2
"3301","Zotu13048",1,4.500235,57.703640143237
"3302","Zotu13049",1,5.07962,46.4
"3303","Zotu1305",1,3.65384,63.9
"3304","Zotu13050",8,5.26863,37.8
"3305","Zotu13051",2,5.17909,65.1
"3306","Zotu13052",3,9.59031,64.0943183275619
"3307","Zotu13053",1,5.65037,58.4
"3308","Zotu13054",2,9.53209,63.0023
"3309","Zotu13055",9,8.87993,50.6
"3310","Zotu13056",2,9.53209,63.0023
"3311","Zotu13057",1,3.04595,38.2
"3312","Zotu13058",3,3.12626666666667,63.634734294366
"3313","Zotu13059",1,2.65789,41.9
"3314","Zotu1306",2,4.71655,64.4
"3315","Zotu13060",1,5.95761,65.3
"3316","Zotu13061",2,9.53209,63.0023
"3317","Zotu13062",4,8.32714,67.8
"3318","Zotu13063",1,3.45829,68.1
"3319","Zotu13064",1,6.61866,66.5
"3320","Zotu13065",4,3.62922,50.4
"3321","Zotu13066",2,4.71655,64.4
"3322","Zotu13067",1,2.46186,55.4
"3323","Zotu13068",5,6.44369,55
"3324","Zotu13069",1,3.45829,68.1
"3325","Zotu1307",4,4.92772666666667,39.6145432331203
"3326","Zotu13070",3,7.31011,68.1
"3327","Zotu13071",2,3.20081,60.8
"3328","Zotu13072",2,1.73422,39.4633624914947
"3329","Zotu13073",4,3.565,54.1
"3330","Zotu13074",1,0.9174618,49
"3331","Zotu13075",1,1.96167,60.352
"3332","Zotu13076",3,4.899815,74.3155239534554
"3333","Zotu13077",1,6.46898,70.5
"3334","Zotu13078",1,4.63696,64.3
"3335","Zotu13079",3,4.37312,70.4
"3336","Zotu1308",3,8.36521,71.8
"3337","Zotu13080",1,3.42173,70.7
"3338","Zotu13081",3,9.59031,64.0943183275619
"3339","Zotu13082",3,9.59031,64.0943183275619
"3340","Zotu13083",1,6.27111,55.8
"3341","Zotu13085",1,2.17577,37.9185
"3342","Zotu13086",2,9.44631,69.5
"3343","Zotu13087",6,5.38755,64.6
"3344","Zotu13088",1,4.19928,66.5
"3345","Zotu13089",4,6.485905,45.5444852337492
"3346","Zotu1309",2,4.56779,66.9752
"3347","Zotu13090",4,2.98926,40.7
"3348","Zotu13091",1,0.886990833333333,49
"3349","Zotu13092",10,4.3098,36
"3350","Zotu13093",1,3.3558,65.2
"3351","Zotu13094",2,5.99927,73.5
"3352","Zotu13095",3,9.69988666666667,70.1938433301282
"3353","Zotu13096",1,3.517615,61.1038362720195
"3354","Zotu13097",1,4.38984,61
"3355","Zotu13098",1,6.974645,68.7303742341008
"3356","Zotu13099",1,0.9174618,49
"3357","Zotu131",2,3.32219,42
"3358","Zotu1310",2,8.24139,50.9
"3359","Zotu13100",1,4.15577,42.1
"3360","Zotu13101",1,2.62838,41.6242
"3361","Zotu13102",4,12.1915,66.1
"3362","Zotu13103",6.63636363636364,8.16063363636364,72.1840738971361
"3363","Zotu13104",4,11.13007,68.4554789862058
"3364","Zotu13105",1,3.71545,72.6
"3365","Zotu13106",1,2.9174,70.5
"3366","Zotu13107",2,9.53209,63.0023
"3367","Zotu13108",1,1.3223,50.2
"3368","Zotu13109",1,1.93165,41.3
"3369","Zotu1311",1,3.45829,68.1
"3370","Zotu13110",1,6.94615,70.257050008134
"3371","Zotu13111",2,4.926855,63.97089981885
"3372","Zotu13112",2,3.95862,61.2
"3373","Zotu13113",2,9.53209,63.0023
"3374","Zotu13114",1,5.65037,58.4
"3375","Zotu13115",9,7.05903,44.8
"3376","Zotu13116",2,9.44631,69.5
"3377","Zotu13117",4,3.03037,42.4363
"3378","Zotu13118",1,6.46898,70.5
"3379","Zotu13119",7,6.00445,48.9
"3380","Zotu1312",2.6,4.393342,66.9618249301329
"3381","Zotu13120",1,6.21396,60.3
"3382","Zotu13121",2,4.18998,72.4
"3383","Zotu13122",3,5.20125,59.7570415765441
"3384","Zotu13123",1,5.00189,44.5
"3385","Zotu13124",2,4.001,61.3
"3386","Zotu13125",1,2.165295,49.5
"3387","Zotu13126",1,5.22419,70.2
"3388","Zotu13127",3,8.85306,46.7
"3389","Zotu13128",1,5.52803,37.9
"3390","Zotu13129",6,8.75215,70.5360404569734
"3391","Zotu1313",2,9.53209,63.0023
"3392","Zotu13130",3.5,2.73464,39.0310531607451
"3393","Zotu13131",2,7.76781,55.3
"3394","Zotu13132",1,4.15577,42.1
"3395","Zotu13133",4,3.34581,46.5
"3396","Zotu13134",1,3.71545,72.6
"3397","Zotu13135",1,3.71545,72.6
"3398","Zotu13136",2,2.67845,68
"3399","Zotu13137",1,3.23431,53.835
"3400","Zotu13138",2,3.10158,53.5397
"3401","Zotu13139",2,4.001,61.3
"3402","Zotu1314",9,5.02544,66.332
"3403","Zotu13140",2,4.71655,64.4
"3404","Zotu13141",1,4.37923,71.0551
"3405","Zotu13142",8,3.34491,47.6
"3406","Zotu13143",2,7.18989,63.1
"3407","Zotu13144",2,3.60889,65.1213
"3408","Zotu13145",1,4.15577,42.1
"3409","Zotu13146",2,7.18989,63.1
"3410","Zotu13147",1,6.974645,68.7303742341008
"3411","Zotu13148",1,5.65037,58.4
"3412","Zotu13149",2,5.17909,65.1
"3413","Zotu1315",7.16666666666667,7.14948666666667,68.4659634711536
"3414","Zotu13150",1,3.02072,69.5
"3415","Zotu13151",9,7.4248,53.0638
"3416","Zotu13152",4,12.1915,66.1
"3417","Zotu13153",2,4.53504,44.8
"3418","Zotu13154",1,2.74695,69.9
"3419","Zotu13155",1,6.44369,55
"3420","Zotu13156",1,6.92226,61.7
"3421","Zotu13157",1,8.360405,72.4
"3422","Zotu13158",1,7.61347,62
"3423","Zotu13159",5.5,5.50333,47.4479630514616
"3424","Zotu1316",1,3.04595,38.2
"3425","Zotu13160",3,3.87629,64.7
"3426","Zotu13161",2,4.001,61.3
"3427","Zotu13162",1,3.29931,70.3
"3428","Zotu13163",2,10.3273,72
"3429","Zotu13164",1,3.42173,70.7
"3430","Zotu13165",3,6.68973,72.9
"3431","Zotu13166",2,2.81797,37.9836
"3432","Zotu13167",2,9.44631,69.5
"3433","Zotu13168",8,5.69388,45.5
"3434","Zotu13169",2,5.415825,43.9540696015842
"3435","Zotu1317",1,2.671968,51.1917192122061
"3436","Zotu13170",13,4.34694,52.1364
"3437","Zotu13171",2,9.53209,63.0023
"3438","Zotu13172",2,5.17909,65.1
"3439","Zotu13173",1,5.22419,70.2
"3440","Zotu13174",5,12.3201,69.4
"3441","Zotu13175",3,4.90705,40.9991902991274
"3442","Zotu13176",2,6.41208,61
"3443","Zotu13177",2,4.28841,72.3644012508132
"3444","Zotu13178",2,8.24139,50.9
"3445","Zotu13179",3,6.93561,40.7843
"3446","Zotu1318",1,4.49088,57.3
"3447","Zotu13180",1,5.65037,58.4
"3448","Zotu13181",2,3.81704,69.7
"3449","Zotu13182",1,1.68651,55
"3450","Zotu13183",1,4.15577,42.1
"3451","Zotu13184",2,4.71655,64.4
"3452","Zotu13185",2.98076923076923,7.10763230769231,60.7874918774436
"3453","Zotu13186",4,5.20207,37.3
"3454","Zotu13187",2,2.280995,60.9454963732932
"3455","Zotu13188",3,11.3881,68.7
"3456","Zotu13189",2.4,3.690102,66.3630173366481
"3457","Zotu1319",10,4.31416666666667,39.357278001159
"3458","Zotu13190",1,5.83694,60.5
"3459","Zotu13191",4,6.04878,63.3958
"3460","Zotu13192",1,6.61866,66.5
"3461","Zotu13193",1,3.71545,72.6
"3462","Zotu13194",6,9.03368,70.5427988925886
"3463","Zotu13195",2,9.53209,63.0023
"3464","Zotu13196",1,7.48031,67.2
"3465","Zotu13197",2,5.17909,65.1
"3466","Zotu13198",1,3.1793,51.5
"3467","Zotu13199",3,3.6855,38.9
"3468","Zotu132",1,3.42173,70.7
"3469","Zotu1320",8,3.34491,47.6
"3470","Zotu13200",1.5,4.908025,64.7220915745132
"3471","Zotu13201",2,3.60889,65.1213
"3472","Zotu13202",3,6.72227,45.1896422269561
"3473","Zotu13203",2,4.71655,64.4
"3474","Zotu13204",1,0.915884,47.7
"3475","Zotu13205",5,7.38239,67.4958
"3476","Zotu13206",1,5.65037,58.4
"3477","Zotu13207",9.5,3.70091,49.1394263875641
"3478","Zotu13208",2,2.48511,40.9697
"3479","Zotu13209",2,5.86525,67.4
"3480","Zotu1321",8.125,3.396645,42.9458808839311
"3481","Zotu13210",1,6.33369,58.6
"3482","Zotu13211",4,3.57086,38.9454
"3483","Zotu13212",2,5.23176,60.8
"3484","Zotu13213",1,3.1529,29
"3485","Zotu13214",1,2.74538,64
"3486","Zotu13215",4,3.57086,38.9454
"3487","Zotu13216",9,5.74997,52.5
"3488","Zotu13217",3,10.5263,70.7932
"3489","Zotu13218",2,9.44631,69.5
"3490","Zotu13219",2,1.71499,35.8101241036391
"3491","Zotu1322",6.11111111111111,9.00177666666667,71.1356617130519
"3492","Zotu13220",3,2.09448,38.9062
"3493","Zotu13221",2,4.63358,36.5
"3494","Zotu13222",5,9.59519,72.4868350581489
"3495","Zotu13223",3.66666666666667,9.94984666666667,70.2464617039325
"3496","Zotu13224",1,6.27111,55.8
"3497","Zotu13225",3,10.5263,70.7932
"3498","Zotu13226",1,0.9174618,49
"3499","Zotu13227",4,7.62307333333333,64.2070779844262
"3500","Zotu13228",1,5.22419,70.2
"3501","Zotu13229",1,4.49088,57.3
"3502","Zotu1323",1,5.78108,40.2737
"3503","Zotu13230",1,3.45829,68.1
"3504","Zotu13231",1,4.49088,57.3
"3505","Zotu13232",1,4.49088,57.3
"3506","Zotu13233",1,2.57443,49.1
"3507","Zotu13234",1,5.03791,44.4
"3508","Zotu13235",2,7.18989,63.1
"3509","Zotu13236",1,6.46898,70.5
"3510","Zotu13239",4,3.03037,42.4363
"3511","Zotu1324",2,4.56068333333333,64.1373360717144
"3512","Zotu13240",3,11.3881,68.7
"3513","Zotu13241",1,5.58276,73.3601799110118
"3514","Zotu13242",2,5.83476,70.9
"3515","Zotu13243",1,6.44369,55
"3516","Zotu13244",1,3.29931,70.3
"3517","Zotu13245",1,6.44369,55
"3518","Zotu13246",1,5.22419,70.2
"3519","Zotu13247",4,3.26473,35.3
"3520","Zotu13248",1,4.48031,63.7
"3521","Zotu13249",3,3.10778,54.7
"3522","Zotu1325",8.54545454545454,4.62948727272727,44.688228184743
"3523","Zotu13250",2.5,4.11206,43.0728775844711
"3524","Zotu13251",2,7.81131,38.4
"3525","Zotu13252",1,2.62838,41.6242
"3526","Zotu13253",1,1.22228,38.3
"3527","Zotu13254",1,2.17577,37.9185
"3528","Zotu13255",4,3.57086,38.9454
"3529","Zotu13256",2,5.415825,43.9540696015842
"3530","Zotu13257",2,1.71499,35.8101241036391
"3531","Zotu13258",2,4.0356,43.2
"3532","Zotu13259",11,3.80521,36.8
"3533","Zotu1326",1,5.87917,45.7958
"3534","Zotu13260",2,3.32219,42
"3535","Zotu13261",1,4.500235,57.703640143237
"3536","Zotu13262",2,10.3273,72
"3537","Zotu13263",2,8.77165,47.0706
"3538","Zotu13264",10,4.3098,36
"3539","Zotu13265",5,2.83925,36.6665
"3540","Zotu13266",4,5.99153,68.7856
"3541","Zotu13267",1,0.811376,44.1
"3542","Zotu13268",1,3.45829,68.1
"3543","Zotu13269",2,7.47921,72.6409
"3544","Zotu1327",3,9.03368,44.9
"3545","Zotu13270",1,4.90883,71.079640973511
"3546","Zotu13271",11,6.74331,58.1
"3547","Zotu13272",1,1.94205,60.7
"3548","Zotu13273",2.33333333333333,3.37815666666667,67.1783449948542
"3549","Zotu13274",1,6.46898,70.5
"3550","Zotu13275",2,4.9606,67.5068802323308
"3551","Zotu13276",3,11.3881,68.7
"3552","Zotu13277",2,4.99025,59.9
"3553","Zotu13278",5,6.44369,55
"3554","Zotu13279",1,5.87917,45.7958
"3555","Zotu1328",3,9.03368,44.9
"3556","Zotu13280",16.75,5.2316575,35.858927649698
"3557","Zotu13281",2,3.32219,42
"3558","Zotu13282",2,5.13208,41.3
"3559","Zotu13283",1,5.21225,74
"3560","Zotu13284",1,4.29723,47.9
"3561","Zotu13286",1,6.52703,50.1107
"3562","Zotu13287",5,12.3201,69.4
"3563","Zotu13288",1,6.61866,66.5
"3564","Zotu13289",8,4.428468,44.2505516176249
"3565","Zotu1329",2,2.83319,47.8174
"3566","Zotu13290",1,6.46898,70.5
"3567","Zotu13292",3,5.3225,74
"3568","Zotu13293",3,4.23972,69.4626
"3569","Zotu13294",1,3.3558,65.2
"3570","Zotu13295",3,4.41862,57.0207
"3571","Zotu13296",4,6.78838,68.7
"3572","Zotu13297",1,3.71545,72.6
"3573","Zotu13298",2,2.9908,70.5
"3574","Zotu13299",2,3.768645,60.9001979049057
"3575","Zotu133",2,4.79507,64.6958438562941
"3576","Zotu1330",7,6.53278,62.6
"3577","Zotu13300",3.5,7.199175,45.066246757441
"3578","Zotu13301",1,3.71545,72.6
"3579","Zotu13302",1,2.57443,49.1
"3580","Zotu13303",1,5.00189,44.5
"3581","Zotu13304",1,5.00189,44.5
"3582","Zotu13305",2,3.58232,43.1
"3583","Zotu13306",2,2.280995,60.9454963732932
"3584","Zotu13307",2,4.71655,64.4
"3585","Zotu13308",1,3.80295,68.6
"3586","Zotu13309",1,4.49088,57.3
"3587","Zotu1331",1,7.48031,67.2
"3588","Zotu13310",4,3.57086,38.9454
"3589","Zotu13311",1,5.65037,58.4
"3590","Zotu13312",1,5.3599,58.4
"3591","Zotu13313",1,3.45829,68.1
"3592","Zotu13314",1,2.51505,39.1
"3593","Zotu13315",1,2.46501,30.5
"3594","Zotu13316",3,6.22591,43.0367
"3595","Zotu13317",1,1.12345,36.4
"3596","Zotu13318",2,1.71499,35.8101241036391
"3597","Zotu13319",1,2.165295,49.5
"3598","Zotu1332",2,4.001,61.3
"3599","Zotu13320",2,9.85739,67.3872
"3600","Zotu13321",1,4.00061,41.3899063726115
"3601","Zotu13322",1.66666666666667,3.18141333333333,58.7862311718901
"3602","Zotu13323",3,9.59031,64.0943183275619
"3603","Zotu13324",1,4.1939,68.1
"3604","Zotu13325",1,0.9174618,49
"3605","Zotu13326",2,4.71655,64.4
"3606","Zotu13327",4,11.3406,51.8
"3607","Zotu13328",1,5.00189,44.5
"3608","Zotu13329",1,5.65037,58.4
"3609","Zotu1333",1,3.37027,76.2
"3610","Zotu13330",1,6.60879,58
"3611","Zotu13331",1,3.81833,65.6
"3612","Zotu13332",9,5.74997,52.5
"3613","Zotu13333",2,2.83319,47.8174
"3614","Zotu13334",2,3.768645,60.9001979049057
"3615","Zotu13335",2,7.79579,71.3
"3616","Zotu13336",3,9.59031,64.0943183275619
"3617","Zotu13337",1,2.46186,55.4
"3618","Zotu13339",5,12.3201,69.4
"3619","Zotu1334",2,5.17909,65.1
"3620","Zotu13340",2,3.46901,69.4
"3621","Zotu13341",2,9.53209,63.0023
"3622","Zotu13342",6,10.0443,71
"3623","Zotu13343",1,4.54212,74.0145
"3624","Zotu13344",1,5.97161,60.3
"3625","Zotu13345",3,6.59331,58.4419242923942
"3626","Zotu13347",4,16.0407,69.1
"3627","Zotu13348",2,4.96166,64.2
"3628","Zotu13349",2,4.71736,57.9
"3629","Zotu1335",2.5,4.228295,68.5210297472149
"3630","Zotu13350",6,5.388965,66.6783941331963
"3631","Zotu13351",3.71428571428571,6.02753571428571,39.4301529054162
"3632","Zotu13352",1,1.93165,41.3
"3633","Zotu13353",3.66666666666667,5.32965333333333,65.0493012228438
"3634","Zotu13354",1,6.92226,61.7
"3635","Zotu13355",1,3.46725,61.7
"3636","Zotu13356",2,5.83476,70.9
"3637","Zotu13357",1,0.886990833333333,49
"3638","Zotu13358",2,5.39916,71.9
"3639","Zotu13359",1,0.656917,34.6
"3640","Zotu1336",1,3.71545,72.6
"3641","Zotu13360",2,3.32219,42
"3642","Zotu13361",11,3.80521,36.8
"3643","Zotu13362",1,4.49088,57.3
"3644","Zotu13363",1,6.46898,70.5
"3645","Zotu13364",12,7.6393,45
"3646","Zotu13366",1,2.74396,54
"3647","Zotu13367",1,6.44369,55
"3648","Zotu13368",4,7.53529,72.7964
"3649","Zotu13369",5,3.26721,56.4
"3650","Zotu1337",1,4.27079,68.3487
"3651","Zotu13370",2,5.32199,62.2
"3652","Zotu13371",1,5.03791,44.4
"3653","Zotu13372",1,7.61347,62
"3654","Zotu13373",1,6.21396,60.3
"3655","Zotu13374",2,1.17427,33.7
"3656","Zotu13375",2,3.32219,42
"3657","Zotu13376",1,3.42173,70.7
"3658","Zotu13377",1,6.52703,50.1107
"3659","Zotu13378",2,6.41208,61
"3660","Zotu13379",2,4.94782,64.7663596290892
"3661","Zotu1338",2,2.832805,72.3506298527431
"3662","Zotu13380",2,4.05237,59.4647
"3663","Zotu13381",4,6.485905,45.5444852337492
"3664","Zotu13382",4,3.03037,42.4363
"3665","Zotu13383",5.6,9.784882,70.5370465594577
"3666","Zotu13384",1,6.46898,70.5
"3667","Zotu13385",2,4.71655,64.4
"3668","Zotu13386",8.5,3.585155,42.7807933576094
"3669","Zotu13387",1,6.35937,72.7
"3670","Zotu13388",3,3.07238,39
"3671","Zotu13389",14,6.63968,47.6074
"3672","Zotu1339",2.33333333333333,3.08564666666667,34.0354045721372
"3673","Zotu13390",1,3.45829,68.1
"3674","Zotu13391",3,2.735258,35.292172946318
"3675","Zotu13392",1,3.72383,60.237466398842
"3676","Zotu13394",1,5.22419,70.2
"3677","Zotu13395",1,2.89704,50.7938
"3678","Zotu13396",1,6.35937,72.7
"3679","Zotu13397",3,5.65797,42.1874
"3680","Zotu13398",2,7.04424,72.6
"3681","Zotu13399",3,6.59331,58.4419242923942
"3682","Zotu134",10.625,5.15078625,36.1607611337007
"3683","Zotu1340",3,4.8051275,68.2973637934685
"3684","Zotu13400",2,3.96129,45.5
"3685","Zotu13401",8,4.17422,63.8
"3686","Zotu13402",6.33333333333333,4.60389333333333,38.2856991329078
"3687","Zotu13403",2,5.7233,60.7
"3688","Zotu13404",2,9.85739,67.3872
"3689","Zotu13405",1,1.11842,27.4
"3690","Zotu13406",4,6.30949,49.9
"3691","Zotu13407",2,2.81797,37.9836
"3692","Zotu13408",1,3.659,33.9
"3693","Zotu13409",27,4.51696,53
"3694","Zotu1341",2,6.41208,61
"3695","Zotu13410",2,1.39131,40.6
"3696","Zotu13411",1,3.42173,70.7
"3697","Zotu13412",2,3.90417571428571,60.3823269810383
"3698","Zotu13413",1,5.78108,40.2737
"3699","Zotu13414",2,8.24139,50.9
"3700","Zotu13415",1,6.61866,66.5
"3701","Zotu13416",1,4.15577,42.1
"3702","Zotu13417",3,9.59031,64.0943183275619
"3703","Zotu13418",4,4.05802,64.1492
"3704","Zotu13419",4,3.57086,38.9454
"3705","Zotu1342",1,6.35937,72.7
"3706","Zotu13420",1,3.71545,72.6
"3707","Zotu13421",1,1.22228,38.3
"3708","Zotu13422",1,3.1793,51.5
"3709","Zotu13423",2,9.44631,69.5
"3710","Zotu13424",1,2.671968,51.1917192122061
"3711","Zotu13425",2,4.71655,64.4
"3712","Zotu13426",1,6.974645,68.7303742341008
"3713","Zotu13427",1,3.42173,70.7
"3714","Zotu13428",5,12.3201,69.4
"3715","Zotu13429",2,2.81797,37.9836
"3716","Zotu1343",1.75,3.34083,67.9287018495404
"3717","Zotu13430",2,3.66589,55.1
"3718","Zotu13431",1,4.19928,66.5
"3719","Zotu13432",5,9.59519,72.4868350581489
"3720","Zotu13433",1,2.51505,39.1
"3721","Zotu13434",1,6.61866,66.5
"3722","Zotu13435",2,5.14487,58.8
"3723","Zotu13436",1,5.07962,46.4
"3724","Zotu13437",1,4.54212,74.0145
"3725","Zotu13438",1,0.943189,44.4
"3726","Zotu13439",2,7.95775,59.9
"3727","Zotu1344",2,8.24139,50.9
"3728","Zotu13440",8,9.75569,62.2672
"3729","Zotu13441",4,5.71993,52.6682
"3730","Zotu13442",2,9.53209,63.0023
"3731","Zotu13443",4,4.452885,70.8712494820773
"3732","Zotu13444",2,7.76781,55.3
"3733","Zotu13445",2,9.53209,63.0023
"3734","Zotu13446",4,3.03037,42.4363
"3735","Zotu13447",4,11.13007,68.4554789862058
"3736","Zotu13448",2,3.98495,67.8
"3737","Zotu13449",2,1.71499,35.8101241036391
"3738","Zotu1345",1,4.18004,62.6
"3739","Zotu13450",1,3.45829,68.1
"3740","Zotu13451",3.5,8.82454,71.6817096415224
"3741","Zotu13452",4,12.14765,71.9562310405716
"3742","Zotu13454",3,10.5263,70.7932
"3743","Zotu13455",3.5,3.30405,43.3393787624279
