"Feature.ID" "Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species" "Confidence"
"4358" "Zotu4358" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Schizothecium" "Schizothecium_miniglutinans" 0.98572421919516
"4359" "Zotu4359" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Neoascochyta" "Neoascochyta_triticicola" 0.939285578416959
"4360" "Zotu4360" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Trimorphomycetaceae" "Saitozyma" "Saitozyma_podzolica" 0.999999995221742
"4361" "Zotu4361" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1
"4362" "Zotu4362" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Septoglomus" "Septoglomus_viscosum" 0.989552486944021
"4363" "Zotu4363" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Unassigned" "Unassigned" 0.893836876269828
"4364" "Zotu4364" "Fungi" "Basidiomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.954621070432336
"4365" "Zotu4365" "Fungi" "Glomeromycota" "Paraglomeromycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.769224061424215
"4366" "Zotu4366" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Entolomataceae" "Clitopilus" "Unassigned" 0.70304077018439
"4367" "Zotu4367" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999998
"4368" "Zotu4368" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1
"4369" "Zotu4369" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Unassigned" "Unassigned" "Unassigned" 0.865527120440178
"4370" "Zotu4370" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Veronaea" "Unassigned" 0.912886687360402
"4371" "Zotu4371" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.715277505494043
"4372" "Zotu4372" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Hypocreales_fam_Incertae_sedis" "Unassigned" "Unassigned" 0.999999674583447
"4373" "Zotu4373" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Xylariaceae" "Biscogniauxia" "Unassigned" 0.995256946083838
"4374" "Zotu4374" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Bulleribasidiaceae" "Dioszegia" "Dioszegia_takashimae" 0.717938314110556
"4375" "Zotu4375" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.826396352325689
"4376" "Zotu4376" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4377" "Zotu4377" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999999
"4378" "Zotu4378" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Lycoperdaceae" "Unassigned" "Unassigned" 0.994725618422044
"4379" "Zotu4379" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4380" "Zotu4380" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4381" "Zotu4381" "Fungi" "Ascomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.77078956541432
"4382" "Zotu4382" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Didymocyrtis" "Didymocyrtis_cladoniicola" 0.997095442118212
"4383" "Zotu4383" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Unassigned" "Unassigned" "Unassigned" 0.997145127454762
"4384" "Zotu4384" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999997
"4385" "Zotu4385" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.93328107650384
"4386" "Zotu4386" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4387" "Zotu4387" "Fungi" "Glomeromycota" "Archaeosporomycetes" "Archaeosporales" "Archaeosporaceae" "Unassigned" "Unassigned" 0.999950813318028
"4388" "Zotu4388" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.947864036728538
"4389" "Zotu4389" "Fungi" "Glomeromycota" "Paraglomeromycetes" "Paraglomerales" "Paraglomeraceae" "Paraglomus" "Unassigned" 0.973687298737936
"4390" "Zotu4390" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999985
"4391" "Zotu4391" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "Unassigned" 0.981757841799651
"4392" "Zotu4392" "Fungi" "Ascomycota" "Dothideomycetes" "Capnodiales" "Teratosphaeriaceae" "Devriesia" "Devriesia_americana" 0.929185034119345
"4393" "Zotu4393" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999986
"4394" "Zotu4394" "Fungi" "Rozellomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.989839447781303
"4395" "Zotu4395" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4396" "Zotu4396" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Unassigned" "Unassigned" "Unassigned" 0.994767674287979
"4397" "Zotu4397" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Psathyrellaceae" "Coprinopsis" "Unassigned" 0.999938712104254
"4398" "Zotu4398" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Unassigned" "Unassigned" "Unassigned" 0.96792928344067
"4399" "Zotu4399" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Phaeosphaeria" "Unassigned" 0.967474244718796
"4400" "Zotu4400" "Fungi" "Ascomycota" "Sordariomycetes" "Coniochaetales" "Coniochaetaceae" "Coniochaeta" "Unassigned" 0.946541735334836
"4401" "Zotu4401" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4402" "Zotu4402" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4403" "Zotu4403" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.867782058038542
"4404" "Zotu4404" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4405" "Zotu4405" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1
"4406" "Zotu4406" "Fungi" "Ascomycota" "Sordariomycetes" "Trichosphaeriales" "Trichosphaeriaceae" "Nigrospora" "Nigrospora_oryzae" 0.95747918721423
"4407" "Zotu4407" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Stachybotryaceae" "Alfaria" "Alfaria_caricicola" 0.925415328202291
"4408" "Zotu4408" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Nectriaceae" "Mariannaea" "Mariannaea_fusiformis" 0.932837575448281
"4409" "Zotu4409" "Fungi" "Mortierellomycota" "Mortierellomycetes" "Mortierellales" "Mortierellaceae" "Mortierella" "Mortierella_rishikesha" 0.716427082820781
"4410" "Zotu4410" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4411" "Zotu4411" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.735514683902092
"4412" "Zotu4412" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999993
"4413" "Zotu4413" "Fungi" "Basidiomycota" "Agaricomycetes" "Polyporales" "Irpicaceae" "Ceriporia" "Ceriporia_lacerata" 0.998764469739679
"4414" "Zotu4414" "Fungi" "Chytridiomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.717226465604929
"4415" "Zotu4415" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999994
"4416" "Zotu4416" "Fungi" "Aphelidiomycota" "Aphelidiomycetes" "GS16" "Unassigned" "Unassigned" "Unassigned" 0.999999999998522
"4417" "Zotu4417" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1
"4418" "Zotu4418" "Fungi" "Ascomycota" "Sordariomycetes" "Microascales" "Halosphaeriaceae" "Cirrenalia" "Cirrenalia_iberica" 0.95578696042781
"4419" "Zotu4419" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.775768241141714
"4420" "Zotu4420" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "Myxotrichaceae" "Oidiodendron" "Unassigned" 0.958279155936045
"4421" "Zotu4421" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.94692649357035
"4422" "Zotu4422" "Fungi" "Ascomycota" "Sordariomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.716489973208945
"4423" "Zotu4423" "Fungi" "Ascomycota" "Sordariomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.901040775149693
"4424" "Zotu4424" "Fungi" "Ascomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.91192156538126
"4425" "Zotu4425" "Fungi" "Basidiomycota" "Agaricomycetes" "Geastrales" "Geastraceae" "Geastrum" "Geastrum_benitoi" 0.984664284715788
"4426" "Zotu4426" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999988
"4427" "Zotu4427" "Fungi" "Ascomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.972707267294393
"4428" "Zotu4428" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Phialophora" "Unassigned" 0.987323664638747
"4429" "Zotu4429" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999996
"4430" "Zotu4430" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "Hyaloscyphaceae" "Cistella" "Unassigned" 0.843913180889055
"4431" "Zotu4431" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Exophiala" "Unassigned" 0.998416119635976
"4432" "Zotu4432" "Fungi" "Kickxellomycota" "Kickxellomycetes" "Kickxellales" "Kickxellaceae" "Ramicandelaber" "Ramicandelaber_taiwanensis" 0.88515175405339
"4433" "Zotu4433" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1
"4434" "Zotu4434" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4435" "Zotu4435" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999991
"4436" "Zotu4436" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4437" "Zotu4437" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4438" "Zotu4438" "Fungi" "Ascomycota" "Dothideomycetes" "Venturiales" "Venturiaceae" "Unassigned" "Unassigned" 0.771503239330427
"4439" "Zotu4439" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.768215182873826
"4440" "Zotu4440" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Dictyosporiaceae" "Dictyosporium" "Dictyosporium_heptasporum" 0.999999245670523
"4441" "Zotu4441" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Aspergillaceae" "Unassigned" "Unassigned" 0.742009851787946
"4442" "Zotu4442" "Fungi" "Ascomycota" "Sordariomycetes" "Diaporthales" "Unassigned" "Unassigned" "Unassigned" 0.995587291287169
"4443" "Zotu4443" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Periconiaceae" "Periconia" "Periconia_homothallica" 0.775261828546942
"4444" "Zotu4444" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.952521619560743
"4445" "Zotu4445" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Rhynchogastremataceae" "Papiliotrema" "Papiliotrema_fusca" 0.999942175696941
"4446" "Zotu4446" "Fungi" "Glomeromycota" "Paraglomeromycetes" "Paraglomerales" "Paraglomeraceae" "Paraglomus" "Paraglomus_brasilianum" 0.999999999999702
"4447" "Zotu4447" "Fungi" "Ascomycota" "Dothideomycetes" "Botryosphaeriales" "Botryosphaeriaceae" "Diplodia" "Unassigned" 0.965983700889612
"4448" "Zotu4448" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.963497182141217
"4449" "Zotu4449" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Curvularia" "Curvularia_lunata" 0.995844435060193
"4450" "Zotu4450" "Fungi" "Glomeromycota" "Paraglomeromycetes" "Paraglomerales" "Paraglomeraceae" "Paraglomus" "Paraglomus_brasilianum" 0.999999999999844
"4451" "Zotu4451" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.99999999999999
"4452" "Zotu4452" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4453" "Zotu4453" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999995
"4454" "Zotu4454" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999992
"4455" "Zotu4455" "Fungi" "Basidiomycota" "Cystobasidiomycetes" "Cystobasidiales" "Cystobasidiaceae" "Cystobasidium" "Cystobasidium_benthicum" 0.876420158902007
"4456" "Zotu4456" "Fungi" "Basidiomycota" "Agaricomycetes" "Geastrales" "Geastraceae" "Geastrum" "Unassigned" 0.999998053252545
"4457" "Zotu4457" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Fonsecaea" "Unassigned" 0.978428404637897
"4458" "Zotu4458" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999993
"4459" "Zotu4459" "Fungi" "Basidiomycota" "Agaricomycetes" "Atheliales" "Atheliaceae" "Athelia" "Athelia_epiphylla" 0.9097076735937
"4460" "Zotu4460" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "Podospora_decidua" 0.782522010240755
"4461" "Zotu4461" "Fungi" "Glomeromycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999845870177481
"4462" "Zotu4462" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Phaeosphaeria" "Unassigned" 0.994610645872243
"4463" "Zotu4463" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Preussia" "Preussia_flanaganii" 0.999902778012928
"4464" "Zotu4464" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1
"4465" "Zotu4465" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.743688239618674
"4466" "Zotu4466" "Fungi" "Rozellomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.995038267395674
"4467" "Zotu4467" "Fungi" "Ascomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.743645409449711
"4468" "Zotu4468" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999994
"4469" "Zotu4469" "Fungi" "Ascomycota" "Sordariomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.906686734522703
"4470" "Zotu4470" "Fungi" "Basidiomycota" "Microbotryomycetes" "Microbotryomycetes_ord_Incertae_sedis" "Microbotryomycetes_fam_Incertae_sedis" "Colacogloea" "Colacogloea_cycloclastica" 0.99999999999784
"4471" "Zotu4471" "Fungi" "Basidiomycota" "Tremellomycetes" "Filobasidiales" "Piskurozymaceae" "Solicoccozyma" "Unassigned" 0.993560578150209
"4472" "Zotu4472" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Ceratobasidiaceae" "Unassigned" "Unassigned" 0.9999780457045
"4473" "Zotu4473" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Aspergillaceae" "Penicillium" "Unassigned" 0.997690700008036
"4474" "Zotu4474" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4475" "Zotu4475" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.845612172778981
"4476" "Zotu4476" "Fungi" "Basidiomycota" "Agaricomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.76823939563064
"4477" "Zotu4477" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.99999999999999
"4478" "Zotu4478" "Fungi" "Ascomycota" "Dothideomycetes" "Capnodiales" "Teratosphaeriaceae" "Xenopenidiella" "Unassigned" 0.999999984640041
"4479" "Zotu4479" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "Helotiales_fam_Incertae_sedis" "Leohumicola" "Unassigned" 0.871276024394753
"4480" "Zotu4480" "Fungi" "Basidiomycota" "Agaricomycetes" "Geastrales" "Geastraceae" "Geastrum" "Geastrum_saccatum" 0.98593770669118
"4481" "Zotu4481" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000002
"4482" "Zotu4482" "Fungi" "Glomeromycota" "Glomeromycetes" "Diversisporales" "Diversisporaceae" "Unassigned" "Unassigned" 0.897049617015659
"4483" "Zotu4483" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.847934943890378
"4484" "Zotu4484" "Fungi" "Basidiomycota" "Agaricomycetes" "Geastrales" "Geastraceae" "Geastrum" "Geastrum_kuharii" 0.944032002251372
"4485" "Zotu4485" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999999
"4486" "Zotu4486" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999989
"4487" "Zotu4487" "Fungi" "Basidiomycota" "Exobasidiomycetes" "Entylomatales" "Entylomataceae" "Entyloma" "Unassigned" 0.999998386632418
"4488" "Zotu4488" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Unassigned" "Unassigned" "Unassigned" 0.937680841825991
"4489" "Zotu4489" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.866506681865057
"4490" "Zotu4490" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Parastagonospora" "Unassigned" 0.755822899313017
"4491" "Zotu4491" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999993
"4492" "Zotu4492" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.786784947745303
"4493" "Zotu4493" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Unassigned" "Unassigned" "Unassigned" 0.901728359106858
"4494" "Zotu4494" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999988
"4495" "Zotu4495" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Nectriaceae" "Gibberella" "Gibberella_coronicola" 0.971831089096829
"4496" "Zotu4496" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4497" "Zotu4497" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "Unassigned" 0.926064355852206
"4498" "Zotu4498" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.867321783343323
"4499" "Zotu4499" "Fungi" "Mortierellomycota" "Mortierellomycetes" "Mortierellales" "Mortierellaceae" "Mortierella" "Mortierella_hyalina" 0.999759725967293
"4500" "Zotu4500" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Rhynchogastremataceae" "Papiliotrema" "Papiliotrema_pseudoalba" 0.838137393002245
"4501" "Zotu4501" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Minimelanolocus" "Unassigned" 0.999958679340038
"4502" "Zotu4502" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "Unassigned" 0.996548911003161
"4503" "Zotu4503" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Phaeosphaeria" "Phaeosphaeria_poagena" 0.911209158076048
"4504" "Zotu4504" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999991
"4505" "Zotu4505" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Preussia" "Preussia_persica" 0.811879655647932
"4506" "Zotu4506" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.965847216782267
"4507" "Zotu4507" "Fungi" "Basidiomycota" "Agaricomycetes" "Trechisporales" "Hydnodontaceae" "Trechispora" "Unassigned" 0.99828764996025
"4508" "Zotu4508" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999988
"4509" "Zotu4509" "Fungi" "Zoopagomycota" "Zoopagomycetes" "Zoopagales" "Piptocephalidaceae" "Syncephalis" "Unassigned" 0.999999999988063
"4510" "Zotu4510" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4511" "Zotu4511" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Unassigned" "Unassigned" 0.748701614252804
"4512" "Zotu4512" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4513" "Zotu4513" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"4514" "Zotu4514" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Unassigned" "Unassigned" "Unassigned" 0.974870323047447
"4515" "Zotu4515" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Unassigned" "Unassigned" 0.991574349898692
"4516" "Zotu4516" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.99999999999999
"4517" "Zotu4517" "Fungi" "Basidiomycota" "Agaricomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.994249999122693
"4518" "Zotu4518" "Fungi" "Glomeromycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.961932586841998
