Feature ID	Taxon	Confidence
Zotu4393	k__Fungi	0.9999999999999863
Zotu4394	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9898394477813027
Zotu4395	k__Fungi	1.0000000000000084
Zotu4396	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.9947676742879791
Zotu4397	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis	0.9999387121042544
Zotu4398	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.9679292834406696
Zotu4399	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria	0.9674742447187958
Zotu4400	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta	0.9465417353348357
Zotu4401	k__Fungi	1.0000000000000127
Zotu4402	k__Fungi	1.0000000000000056
Zotu4403	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8677820580385421
Zotu4404	k__Fungi	1.0000000000000064
Zotu4405	k__Fungi	1.0000000000000018
Zotu4406	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__Nigrospora_oryzae	0.9574791872142298
Zotu4407	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Alfaria;s__Alfaria_caricicola	0.9254153282022914
Zotu4408	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Mariannaea;s__Mariannaea_fusiformis	0.932837575448281
Zotu4409	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_rishikesha	0.7164270828207812
Zotu4410	k__Fungi	1.000000000000012
Zotu4411	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7355146839020921
Zotu4412	k__Fungi	0.9999999999999929
Zotu4413	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Ceriporia;s__Ceriporia_lacerata	0.9987644697396788
Zotu4414	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7172264656049294
Zotu4415	k__Fungi	0.9999999999999937
Zotu4416	k__Fungi;p__Aphelidiomycota;c__Aphelidiomycetes;o__GS16;f__unidentified;g__unidentified;s__unidentified	0.9999999999985221
Zotu4417	k__Fungi	1.0000000000000002
Zotu4418	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Halosphaeriaceae;g__Cirrenalia;s__Cirrenalia_iberica	0.9557869604278104
Zotu4419	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7757682411417137
Zotu4420	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__unidentified	0.9582791559360446
Zotu4421	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9469264935703502
Zotu4422	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7164899732089455
Zotu4423	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.9010407751496929
Zotu4424	k__Fungi;p__Ascomycota	0.9119215653812601
Zotu4425	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum;s__Geastrum_benitoi	0.9846642847157878
Zotu4426	k__Fungi	0.999999999999988
Zotu4427	k__Fungi;p__Ascomycota	0.9727072672943926
Zotu4428	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phialophora	0.9873236646387473
Zotu4429	k__Fungi	0.999999999999996
Zotu4430	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella;s__unidentified	0.843913180889055
Zotu4431	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.9984161196359762
Zotu4432	k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber;s__Ramicandelaber_taiwanensis	0.8851517540533903
Zotu4433	k__Fungi	1.0000000000000018
Zotu4434	k__Fungi	1.00000000000001
Zotu4435	k__Fungi	0.9999999999999913
Zotu4436	k__Fungi	1.0000000000000069
Zotu4437	k__Fungi	1.000000000000006
Zotu4438	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae	0.7715032393304266
Zotu4439	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7682151828738264
Zotu4440	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae;g__Dictyosporium;s__Dictyosporium_heptasporum	0.9999992456705232
Zotu4441	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae	0.7420098517879458
Zotu4442	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales	0.9955872912871695
Zotu4443	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_homothallica	0.7752618285469425
Zotu4444	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9525216195607427
Zotu4445	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_fusca	0.9999421756969407
Zotu4446	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__Paraglomus_brasilianum	0.9999999999997016
Zotu4447	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Diplodia	0.9659837008896124
Zotu4448	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9634971821412172
Zotu4449	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_lunata	0.9958444350601935
Zotu4450	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__Paraglomus_brasilianum	0.9999999999998437
Zotu4451	k__Fungi	0.9999999999999898
Zotu4452	k__Fungi	1.0000000000000109
Zotu4453	k__Fungi	0.9999999999999946
Zotu4454	k__Fungi	0.9999999999999925
Zotu4455	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_benthicum	0.8764201589020072
Zotu4456	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum	0.9999980532525446
Zotu4457	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Fonsecaea;s__unidentified	0.9784284046378973
Zotu4458	k__Fungi	0.9999999999999933
Zotu4459	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__Athelia;s__Athelia_epiphylla	0.9097076735937002
Zotu4460	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora;s__Podospora_decidua	0.7825220102407551
Zotu4461	k__Fungi;p__Glomeromycota	0.999845870177481
Zotu4462	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__unidentified	0.9946106458722427
Zotu4463	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_flanaganii	0.9999027780129279
Zotu4464	k__Fungi	1.0000000000000049
Zotu4465	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.743688239618674
Zotu4466	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9950382673956736
Zotu4467	k__Fungi;p__Ascomycota	0.743645409449711
Zotu4468	k__Fungi	0.999999999999994
Zotu4469	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.9066867345227031
Zotu4470	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Microbotryomycetes_fam_Incertae_sedis;g__Colacogloea;s__Colacogloea_cycloclastica	0.99999999999784
Zotu4471	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma	0.9935605781502095
Zotu4472	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae	0.9999780457045004
Zotu4473	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.9976907000080357
Zotu4474	k__Fungi	1.0000000000000144
Zotu4475	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8456121727789807
Zotu4476	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7682393956306399
Zotu4477	k__Fungi	0.9999999999999899
Zotu4478	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Xenopenidiella;s__unidentified	0.9999999846400415
Zotu4479	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola;s__unidentified	0.8712760243947534
Zotu4480	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum;s__Geastrum_saccatum	0.98593770669118
Zotu4481	k__Fungi	1.000000000000016
Zotu4482	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae	0.8970496170156586
Zotu4483	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8479349438903776
Zotu4484	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum;s__Geastrum_kuharii	0.9440320022513722
Zotu4485	k__Fungi	0.9999999999999987
Zotu4486	k__Fungi	0.9999999999999887
Zotu4487	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__Entylomataceae;g__Entyloma	0.999998386632418
Zotu4488	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.937680841825991
Zotu4489	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8665066818650566
Zotu4490	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Parastagonospora	0.7558228993130166
Zotu4491	k__Fungi	0.9999999999999931
Zotu4492	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7867849477453035
Zotu4493	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9017283591068579
Zotu4494	k__Fungi	0.9999999999999882
Zotu4495	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_coronicola	0.9718310890968288
Zotu4496	k__Fungi	1.0000000000000107
Zotu4497	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__unidentified	0.9260643558522064
Zotu4498	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8673217833433228
Zotu4499	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_hyalina	0.999759725967293
Zotu4500	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_pseudoalba	0.838137393002245
Zotu4501	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Minimelanolocus	0.9999586793400379
Zotu4502	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora	0.9965489110031606
Zotu4503	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_poagena	0.9112091580760477
Zotu4504	k__Fungi	0.9999999999999908
Zotu4505	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_persica	0.8118796556479315
Zotu4506	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9658472167822673
Zotu4507	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__unidentified	0.9982876499602495
Zotu4508	k__Fungi	0.9999999999999882
Zotu4509	k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Piptocephalidaceae;g__Syncephalis;s__unidentified	0.9999999999880629
Zotu4510	k__Fungi	1.000000000000006
Zotu4511	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__unidentified	0.7487016142528039
Zotu4512	k__Fungi	1.0000000000000067
Zotu4513	k__Fungi	1.0000000000000098
Zotu4514	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.9748703230474471
Zotu4515	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae	0.9915743498986924
Zotu4516	k__Fungi	0.99999999999999
Zotu4517	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.9942499991226931
Zotu4518	k__Fungi;p__Glomeromycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9619325868419976
Zotu4519	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7428767111728548
Zotu4520	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_brizae	0.9842989973216326
Zotu4521	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Savoryellales;f__Savoryellaceae;g__Savoryella;s__Savoryella_paucispora	0.9877231744283148
Zotu4522	k__Fungi;p__Ascomycota	0.7913452460668343
Zotu4523	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7625295207873205
Zotu4524	k__Fungi	0.9999999999999865
Zotu4525	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Golubeviales;f__Golubeviaceae;g__Golubevia;s__Golubevia_pallescens	0.9999421409270367
Zotu4526	k__Fungi	0.999999999999998
Zotu4527	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae	0.9999914276835113
Zotu4528	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__unidentified;s__unidentified	0.7069577564939418
Zotu4529	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unidentified	0.7788401569050649
Zotu4530	k__Fungi	0.9999999999999902
Zotu4531	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_parapsilosis	0.9871737118071459
Zotu4532	k__Fungi	1.0000000000000049
Zotu4533	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Branch06;f__unidentified;g__unidentified;s__unidentified	0.9999994911849954
Zotu4534	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_flava	0.9776396843040129
Zotu4535	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.7722254936414139
Zotu4536	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__unidentified	0.7951371227621935
Zotu4537	k__Fungi	1.0000000000000062
Zotu4538	k__Fungi;p__Glomeromycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8705869434610921
Zotu4539	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7684696653739607
Zotu4540	k__Fungi	1.0000000000000129
Zotu4541	k__Fungi	0.9999999999999896
Zotu4542	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae	0.9888770910137858
Zotu4543	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Cunninghamellaceae;g__Cunninghamella;s__Cunninghamella_binariae	0.9999631498334091
Zotu4544	k__Fungi	1.000000000000015
Zotu4545	k__Fungi	1.0000000000000093
Zotu4546	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9310424255016267
Zotu4547	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia	0.9999370907353389
Zotu4548	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__unidentified	0.8246732236079439
Zotu4549	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__Diversispora_epigaea	0.7151678203403617
Zotu4550	k__Fungi	1.000000000000013
Zotu4551	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae	0.9875526444503938
Zotu4552	k__Fungi;p__Ascomycota	0.8340176775779807
Zotu4553	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Penicillifer;s__Penicillifer_diparietisporus	0.9999999981874481
Zotu4554	k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber;s__Ramicandelaber_taiwanensis	0.8005167666022727
Zotu4555	k__Fungi	0.9999999999999895
Zotu4556	k__Fungi	0.9999999999999876
Zotu4557	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7894913993715373
Zotu4558	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium	0.9178462486844163
Zotu4559	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia	0.9997785760096665
Zotu4560	k__Fungi	1.0000000000000029
Zotu4561	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8790224052682797
Zotu4562	k__Fungi	1.0000000000000082
Zotu4563	k__Fungi	1.0000000000000073
Zotu4564	k__Fungi;p__Monoblepharomycota;c__Monoblepharidomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9999999581361303
Zotu4565	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9509014950813981
Zotu4566	k__Fungi	0.9999999999999991
Zotu4567	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales	0.9999940484671431
Zotu4568	k__Fungi	1.0000000000000102
Zotu4569	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae	0.9999937788111927
Zotu4570	k__Fungi	0.9999999999999856
Zotu4571	k__Fungi;p__Ascomycota	0.9322416067247234
Zotu4572	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Chaetosphaeronema;s__unidentified	0.9957055944228798
Zotu4573	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae;g__Eutypella;s__Eutypella_citricola	0.790063463454176
Zotu4574	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_persica	0.9528748874749735
Zotu4575	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Branch06;f__unidentified;g__unidentified;s__unidentified	0.9999999994987121
Zotu4576	k__Fungi	1.0000000000000135
Zotu4577	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__unidentified;s__unidentified	0.9999317089024077
Zotu4578	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__unidentified;s__unidentified	0.9946550269396379
Zotu4579	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.7160195479023721
Zotu4580	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus;s__Coprinellus_disseminatus	0.999993951048998
Zotu4581	k__Fungi	1.0000000000000013
Zotu4582	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9036127537776298
Zotu4583	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.8329168604503134
Zotu4584	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Merismodes;s__unidentified	0.999999096223302
Zotu4585	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus	0.9766901870842593
Zotu4586	k__Fungi	1.0000000000000038
Zotu4587	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7091337434056503
Zotu4588	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__unidentified;s__unidentified	0.9947039531376197
Zotu4589	k__Fungi	1.0000000000000142
Zotu4590	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariaceae;g__Auricularia;s__Auricularia_fuscosuccinea	0.9849210162025942
Zotu4591	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__unidentified	0.9936426235808344
Zotu4592	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.957163451138768
Zotu4593	k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Piptocephalidaceae;g__Syncephalis;s__unidentified	0.9999999999795932
Zotu4594	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes	0.9999912297471788
Zotu4595	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9036459283774643
Zotu4596	k__Fungi	0.9999999999999979
Zotu4597	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Scolecobasidium;s__Scolecobasidium_terreum	0.9999985693147553
Zotu4598	k__Fungi;p__Aphelidiomycota;c__Aphelidiomycetes;o__GS16;f__unidentified;g__unidentified;s__unidentified	0.9999999999999147
Zotu4599	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariaceae;g__unidentified;s__unidentified	0.8972517269235689
Zotu4600	k__Fungi	1.0000000000000067
Zotu4601	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.963339530784611
Zotu4602	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_mesophila	0.9999843616971398
Zotu4603	k__Fungi	1.0000000000000013
Zotu4604	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.7668318296708297
Zotu4605	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8308300383006723
Zotu4606	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8996079422151766
Zotu4607	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_chlamydosporus	0.976550568725791
Zotu4608	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__unidentified	0.72515600228652
Zotu4609	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	0.9591379009660281
Zotu4610	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia	0.9967944940725573
Zotu4611	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7343870187546813
Zotu4612	k__Fungi	0.9999999999999936
Zotu4613	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9231148456244106
Zotu4614	k__Fungi;p__Ascomycota	0.8869025948728074
Zotu4615	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_microlaenae	0.7112211235512493
Zotu4616	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7186611498561455
Zotu4617	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__unidentified;g__unidentified;s__unidentified	0.9964442567231819
Zotu4618	k__Fungi	1.0000000000000018
Zotu4619	k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__Malassezia_globosa	0.999999627785213
Zotu4620	k__Fungi;p__Ascomycota	0.9669409804236921
Zotu4621	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9080390403155953
Zotu4622	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8398981966890346
Zotu4623	k__Fungi	1.0
Zotu4624	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.9820508860811128
Zotu4625	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Hansfordia;s__Hansfordia_pulvinata	0.9999833753903329
Zotu4626	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__unidentified;s__unidentified	0.9999442833124539
Zotu4627	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Sporidesmiella;s__unidentified	0.9999348857789606
Zotu4628	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	0.9999743499180247
Zotu4629	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_dioscoreae	0.9599076194977544
Zotu4630	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8800927092914705
Zotu4631	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_mangalensis	0.9218363790518742
